employee_id,job_role,skill_name,proficiency_level,data_source
817,Research Director,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
817,Research Director,Microsoft SharePoint,Proficient,Controlled_MVP_Benchmark_Seed42
817,Research Director,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
817,Research Director,Microsoft Access,Advanced,Controlled_MVP_Benchmark_Seed42
817,Research Director,IBM SPSS Statistics,Advanced,Controlled_MVP_Benchmark_Seed42
819,Sales Executive,Adobe Illustrator,Advanced,Controlled_MVP_Benchmark_Seed42
819,Sales Executive,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
819,Sales Executive,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
819,Sales Executive,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
819,Sales Executive,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
819,Sales Executive,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
819,Sales Executive,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
819,Sales Executive,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
820,Manager,Atlassian JIRA,Advanced,Controlled_MVP_Benchmark_Seed42
820,Manager,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
820,Manager,Apple macOS,Proficient,Controlled_MVP_Benchmark_Seed42
820,Manager,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
820,Manager,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
820,Manager,Atlassian Confluence,Advanced,Controlled_MVP_Benchmark_Seed42
820,Manager,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
820,Manager,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
820,Manager,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
820,Manager,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
820,Manager,Apache Hadoop,Intermediate,Controlled_MVP_Benchmark_Seed42
820,Manager,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
820,Manager,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Atlassian Confluence,Proficient,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Amazon Web Services AWS software,Proficient,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Autodesk AutoCAD,Intermediate,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Atlassian JIRA,Advanced,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
823,Manufacturing Director,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Mathematics,Proficient,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Ansible software,Advanced,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Git,Advanced,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Science,Proficient,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Go,Advanced,Controlled_MVP_Benchmark_Seed42
824,Research Scientist,Apache Spark,Advanced,Controlled_MVP_Benchmark_Seed42
825,Research Director,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
825,Research Director,Microsoft SharePoint,Proficient,Controlled_MVP_Benchmark_Seed42
825,Research Director,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
825,Research Director,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
825,Research Director,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
825,Research Director,IBM SPSS Statistics,Advanced,Controlled_MVP_Benchmark_Seed42
825,Research Director,Learning Strategies,Proficient,Controlled_MVP_Benchmark_Seed42
825,Research Director,Microsoft Visio,Proficient,Controlled_MVP_Benchmark_Seed42
825,Research Director,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
825,Research Director,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
825,Research Director,Microsoft Project,Intermediate,Controlled_MVP_Benchmark_Seed42
825,Research Director,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
825,Research Director,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
825,Research Director,ESRI ArcGIS software,Intermediate,Controlled_MVP_Benchmark_Seed42
825,Research Director,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
825,Research Director,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
825,Research Director,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
825,Research Director,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,Apache Hadoop,Intermediate,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,Mathematics,Proficient,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,Amazon Web Services AWS software,Proficient,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,C++,Intermediate,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,C,Intermediate,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
826,Research Scientist,Apache Spark,Proficient,Controlled_MVP_Benchmark_Seed42
827,Manufacturing Director,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
827,Manufacturing Director,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
827,Manufacturing Director,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
827,Manufacturing Director,Atlassian Confluence,Intermediate,Controlled_MVP_Benchmark_Seed42
827,Manufacturing Director,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
827,Manufacturing Director,Autodesk AutoCAD,Advanced,Controlled_MVP_Benchmark_Seed42
827,Manufacturing Director,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
827,Manufacturing Director,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
827,Manufacturing Director,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,Apache Spark,Intermediate,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,GitHub,Advanced,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,Ansible software,Advanced,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
828,Research Scientist,C,Advanced,Controlled_MVP_Benchmark_Seed42
829,Human Resources,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
829,Human Resources,Adobe Illustrator,Proficient,Controlled_MVP_Benchmark_Seed42
829,Human Resources,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
829,Human Resources,Oracle HRIS,Advanced,Controlled_MVP_Benchmark_Seed42
829,Human Resources,Adobe InDesign,Advanced,Controlled_MVP_Benchmark_Seed42
829,Human Resources,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
829,Human Resources,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
829,Human Resources,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
829,Human Resources,Applicant tracking software,Proficient,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Atlassian Confluence,Proficient,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Atlassian JIRA,Advanced,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
830,Manufacturing Director,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,Billing software,Advanced,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,MEDITECH software,Proficient,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,Commercial plate reader software,Intermediate,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,Microsoft Word,Advanced,Controlled_MVP_Benchmark_Seed42
832,Laboratory Technician,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Apple macOS,Proficient,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
833,Manufacturing Director,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
834,Research Scientist,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
834,Research Scientist,Learning Strategies,Proficient,Controlled_MVP_Benchmark_Seed42
834,Research Scientist,Apache Spark,Proficient,Controlled_MVP_Benchmark_Seed42
834,Research Scientist,Apache Kafka,Advanced,Controlled_MVP_Benchmark_Seed42
834,Research Scientist,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
834,Research Scientist,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
834,Research Scientist,C,Intermediate,Controlled_MVP_Benchmark_Seed42
834,Research Scientist,GitHub,Proficient,Controlled_MVP_Benchmark_Seed42
834,Research Scientist,Go,Intermediate,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Atlassian Confluence,Intermediate,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Atlassian JIRA,Proficient,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
836,Manufacturing Director,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Intuit QuickBooks,Advanced,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Amazon Web Services AWS software,Proficient,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Google Workspace software,Proficient,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Linux,Intermediate,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
837,Healthcare Representative,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Git,Proficient,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
838,Research Scientist,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
840,Sales Executive,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
840,Sales Executive,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
840,Sales Executive,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
840,Sales Executive,Adobe InDesign,Intermediate,Controlled_MVP_Benchmark_Seed42
840,Sales Executive,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
840,Sales Executive,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
840,Sales Executive,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
840,Sales Executive,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
840,Sales Executive,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Adobe InDesign,Intermediate,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Salesforce software,Intermediate,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
842,Sales Executive,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
843,Research Director,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
843,Research Director,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
843,Research Director,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
843,Research Director,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
843,Research Director,Microsoft SharePoint,Proficient,Controlled_MVP_Benchmark_Seed42
843,Research Director,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
843,Research Director,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
843,Research Director,Microsoft Project,Intermediate,Controlled_MVP_Benchmark_Seed42
843,Research Director,IBM SPSS Statistics,Advanced,Controlled_MVP_Benchmark_Seed42
843,Research Director,Mathematics,Intermediate,Controlled_MVP_Benchmark_Seed42
843,Research Director,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
843,Research Director,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
843,Research Director,Microsoft Visio,Proficient,Controlled_MVP_Benchmark_Seed42
843,Research Director,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
844,Research Director,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
844,Research Director,IBM SPSS Statistics,Proficient,Controlled_MVP_Benchmark_Seed42
844,Research Director,Microsoft Access,Intermediate,Controlled_MVP_Benchmark_Seed42
844,Research Director,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
844,Research Director,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
844,Research Director,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
844,Research Director,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
844,Research Director,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
844,Research Director,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
844,Research Director,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
844,Research Director,Microsoft SharePoint,Intermediate,Controlled_MVP_Benchmark_Seed42
845,Manufacturing Director,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
845,Manufacturing Director,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
