employee_id,job_role,total_required_skills,current_skills_count,matched_skills_count,missing_skills_count,career_readiness_pct,missing_skills_list,current_skills_list
950,Research Director,22,12,12,10,54.55,Active Learning|Adobe Photoshop|ESRI ArcGIS software|IBM SPSS Statistics|Learning Strategies|Microsoft Access|Microsoft Outlook|Microsoft PowerPoint|Microsoft Project|Writing,Active Listening|Adobe Acrobat|Critical Thinking|Mathematics|Microsoft Excel|Microsoft Office software|Microsoft SharePoint|Microsoft Visio|Monitoring|Reading Comprehension|Science|Speaking
951,Laboratory Technician,20,9,9,11,45.0,Billing software|Data entry software|Database software|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Microsoft Word|Reading Comprehension|SAP software|Speaking,Active Learning|Active Listening|Commercial plate reader software|Critical Thinking|Google Docs|Microsoft Outlook|Monitoring|Science|Writing
952,Sales Representative,19,7,7,12,36.84,Active Learning|Active Listening|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Autodesk AutoCAD|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Speaking,Adobe Acrobat|Apple macOS|Critical Thinking|Microsoft Office software|Reading Comprehension|Salesforce software|Writing
954,Sales Executive,19,9,9,10,47.37,Adobe Acrobat|Adobe Creative Cloud software|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Salesforce software|Writing,Active Learning|Active Listening|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Microsoft Excel|Microsoft Office software|Reading Comprehension|Speaking
956,Sales Executive,19,9,9,10,47.37,Active Listening|Adobe Acrobat|Adobe Illustrator|Adobe Photoshop|Critical Thinking|Microsoft Excel|Microsoft Outlook|Monitoring|Reading Comprehension|Writing,Active Learning|Adobe Creative Cloud software|Adobe InDesign|Apple macOS|Autodesk AutoCAD|Microsoft Office software|Microsoft PowerPoint|Salesforce software|Speaking
957,Laboratory Technician,20,12,12,8,60.0,Active Learning|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft Word|Monitoring|Reading Comprehension|Science,Active Listening|Billing software|Commercial plate reader software|Critical Thinking|Data entry software|Database software|Google Docs|Microsoft Outlook|Microsoft PowerPoint|SAP software|Speaking|Writing
958,Laboratory Technician,20,11,11,9,55.0,Active Listening|Billing software|Commercial plate reader software|Critical Thinking|Google Docs|Microsoft Office software|Microsoft Word|Reading Comprehension|Science,Active Learning|Data entry software|Database software|MEDITECH software|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Monitoring|SAP software|Speaking|Writing
959,Sales Representative,19,7,7,12,36.84,Active Learning|Adobe Creative Cloud software|Adobe Illustrator|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Salesforce software|Speaking,Active Listening|Adobe Acrobat|Adobe InDesign|Adobe Photoshop|Apple macOS|Monitoring|Writing
960,Laboratory Technician,20,8,8,12,40.0,Active Learning|Active Listening|Critical Thinking|Data entry software|Google Docs|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft Word|Reading Comprehension|Speaking,Billing software|Commercial plate reader software|Database software|Microsoft PowerPoint|Monitoring|SAP software|Science|Writing
961,Healthcare Representative,19,9,9,10,47.37,Active Learning|Active Listening|Critical Thinking|Google Workspace software|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software|Speaking|Writing,Amazon Web Services AWS software|Apache Hadoop|Google Analytics|HubSpot software|IBM SPSS Statistics|Intuit QuickBooks|Linux|Microsoft Excel|Microsoft Office software
964,Research Scientist,22,9,9,13,40.91,Apache Hadoop|Apache Kafka|C|Docker|Git|GitHub|Go|Learning Strategies|Mathematics|Monitoring|Science|Speaking|Writing,Active Learning|Active Listening|Amazon Web Services AWS software|Ansible software|Apache Spark|Bash|C++|Critical Thinking|Reading Comprehension
966,Manufacturing Director,20,9,9,11,45.0,Active Learning|Active Listening|Adobe Creative Cloud software|Adobe Photoshop|Apache Hadoop|Atlassian JIRA|Critical Thinking|Learning Strategies|Microsoft Excel|Microsoft Office software|Monitoring,Adobe Acrobat|Amazon Web Services AWS software|Apple macOS|Atlassian Confluence|Autodesk AutoCAD|Microsoft PowerPoint|Reading Comprehension|Speaking|Writing
967,Sales Executive,19,11,11,8,57.89,Active Listening|Adobe Acrobat|Adobe Illustrator|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft PowerPoint|Monitoring,Active Learning|Adobe Creative Cloud software|Adobe InDesign|Adobe Photoshop|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Reading Comprehension|Salesforce software|Speaking|Writing
969,Healthcare Representative,19,8,8,11,42.11,Active Learning|Active Listening|Apache Hadoop|Critical Thinking|Google Workspace software|HubSpot software|IBM SPSS Statistics|Intuit QuickBooks|Linux|Microsoft Outlook|Speaking,Amazon Web Services AWS software|Google Analytics|Microsoft Excel|Microsoft Office software|Monitoring|Reading Comprehension|Salesforce software|Writing
970,Sales Executive,19,11,11,8,57.89,Active Listening|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Autodesk AutoCAD|Microsoft Excel|Salesforce software|Writing,Active Learning|Adobe Acrobat|Adobe Photoshop|Apple macOS|Critical Thinking|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Speaking
972,Laboratory Technician,20,10,10,10,50.0,Commercial plate reader software|Critical Thinking|Data entry software|Database software|Microsoft Outlook|Microsoft PowerPoint|SAP software|Science|Speaking|Writing,Active Learning|Active Listening|Billing software|Google Docs|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft Word|Monitoring|Reading Comprehension
974,Sales Representative,19,8,8,11,42.11,Adobe InDesign|Adobe Photoshop|Apple macOS|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Monitoring|Reading Comprehension|Speaking|Writing,Active Learning|Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Autodesk AutoCAD|Microsoft PowerPoint|Salesforce software
975,Sales Executive,19,8,8,11,42.11,Adobe Acrobat|Adobe Illustrator|Adobe Photoshop|Autodesk AutoCAD|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Salesforce software|Writing,Active Learning|Active Listening|Adobe Creative Cloud software|Adobe InDesign|Apple macOS|Critical Thinking|Monitoring|Speaking
976,Manager,20,13,13,7,65.0,Active Learning|Adobe Photoshop|Apache Hadoop|Apple macOS|Critical Thinking|Microsoft Office software|Reading Comprehension,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Amazon Web Services AWS software|Atlassian Confluence|Atlassian JIRA|Autodesk AutoCAD|Learning Strategies|Microsoft Excel|Microsoft PowerPoint|Monitoring|Speaking|Writing
977,Research Scientist,22,10,10,12,45.45,Ansible software|Bash|C|Docker|Git|GitHub|Go|Learning Strategies|Monitoring|Reading Comprehension|Science|Writing,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Hadoop|Apache Kafka|Apache Spark|C++|Critical Thinking|Mathematics|Speaking
981,Manager,20,12,12,8,60.0,Active Listening|Adobe Acrobat|Atlassian Confluence|Atlassian JIRA|Microsoft Excel|Monitoring|Speaking|Writing,Active Learning|Adobe Creative Cloud software|Adobe Photoshop|Amazon Web Services AWS software|Apache Hadoop|Apple macOS|Autodesk AutoCAD|Critical Thinking|Learning Strategies|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension
982,Sales Executive,19,9,9,10,47.37,Active Learning|Adobe Illustrator|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft Outlook|Monitoring|Salesforce software|Speaking|Writing,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe InDesign|Adobe Photoshop|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension
983,Sales Executive,19,8,8,11,42.11,Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Reading Comprehension|Salesforce software|Writing,Active Learning|Active Listening|Adobe Acrobat|Apple macOS|Autodesk AutoCAD|Microsoft PowerPoint|Monitoring|Speaking
984,Sales Executive,19,10,10,9,52.63,Active Learning|Active Listening|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Apple macOS|Autodesk AutoCAD|Microsoft PowerPoint|Writing,Adobe Acrobat|Adobe InDesign|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software|Speaking
985,Sales Executive,19,9,9,10,47.37,Active Learning|Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint,Adobe InDesign|Apple macOS|Autodesk AutoCAD|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software|Speaking|Writing
986,Sales Executive,19,12,12,7,63.16,Adobe Creative Cloud software|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft PowerPoint|Salesforce software|Writing,Active Learning|Active Listening|Adobe Acrobat|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Monitoring|Reading Comprehension|Speaking
987,Manufacturing Director,20,12,12,8,60.0,Adobe Acrobat|Atlassian JIRA|Microsoft Excel|Microsoft PowerPoint|Monitoring|Reading Comprehension|Speaking|Writing,Active Learning|Active Listening|Adobe Creative Cloud software|Adobe Photoshop|Amazon Web Services AWS software|Apache Hadoop|Apple macOS|Atlassian Confluence|Autodesk AutoCAD|Critical Thinking|Learning Strategies|Microsoft Office software
990,Sales Executive,19,10,10,9,52.63,Active Listening|Adobe Illustrator|Autodesk AutoCAD|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Salesforce software|Writing,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Adobe InDesign|Adobe Photoshop|Apple macOS|Critical Thinking|Microsoft Excel|Reading Comprehension|Speaking
991,Research Scientist,22,9,9,13,40.91,Active Listening|Amazon Web Services AWS software|Ansible software|Apache Hadoop|Apache Kafka|Bash|C|Docker|Git|Mathematics|Monitoring|Science|Speaking,Active Learning|Apache Spark|C++|Critical Thinking|GitHub|Go|Learning Strategies|Reading Comprehension|Writing
992,Manager,20,10,10,10,50.0,Active Learning|Adobe Acrobat|Amazon Web Services AWS software|Atlassian Confluence|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Monitoring|Reading Comprehension,Active Listening|Adobe Creative Cloud software|Adobe Photoshop|Apache Hadoop|Apple macOS|Atlassian JIRA|Autodesk AutoCAD|Learning Strategies|Speaking|Writing
994,Research Scientist,22,9,9,13,40.91,Active Learning|Amazon Web Services AWS software|Apache Hadoop|Bash|C|Critical Thinking|Docker|Go|Learning Strategies|Mathematics|Monitoring|Science|Speaking,Active Listening|Ansible software|Apache Kafka|Apache Spark|C++|Git|GitHub|Reading Comprehension|Writing
995,Research Scientist,22,10,10,12,45.45,Active Learning|Apache Hadoop|Apache Kafka|C|C++|Critical Thinking|Docker|Git|GitHub|Go|Learning Strategies|Science,Active Listening|Amazon Web Services AWS software|Ansible software|Apache Spark|Bash|Mathematics|Monitoring|Reading Comprehension|Speaking|Writing
996,Laboratory Technician,20,9,9,11,45.0,Active Learning|Active Listening|Billing software|Commercial plate reader software|Data entry software|Google Docs|MEDITECH software|Microsoft Office software|Microsoft Outlook|Microsoft Word|SAP software,Critical Thinking|Database software|Microsoft Excel|Microsoft PowerPoint|Monitoring|Reading Comprehension|Science|Speaking|Writing
997,Research Director,22,16,16,6,72.73,IBM SPSS Statistics|Learning Strategies|Mathematics|Microsoft Outlook|Microsoft Project|Microsoft SharePoint,Active Learning|Active Listening|Adobe Acrobat|Adobe Photoshop|Critical Thinking|ESRI ArcGIS software|Microsoft Access|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Microsoft Visio|Monitoring|Reading Comprehension|Science|Speaking|Writing
998,Healthcare Representative,19,8,8,11,42.11,Active Listening|Apache Hadoop|HubSpot software|IBM SPSS Statistics|Intuit QuickBooks|Linux|Microsoft Office software|Monitoring|Salesforce software|Speaking|Writing,Active Learning|Amazon Web Services AWS software|Critical Thinking|Google Analytics|Google Workspace software|Microsoft Excel|Microsoft Outlook|Reading Comprehension
999,Research Director,22,13,13,9,59.09,Active Learning|ESRI ArcGIS software|Mathematics|Microsoft Access|Microsoft Excel|Microsoft Outlook|Microsoft Project|Microsoft SharePoint|Monitoring,Active Listening|Adobe Acrobat|Adobe Photoshop|Critical Thinking|IBM SPSS Statistics|Learning Strategies|Microsoft Office software|Microsoft PowerPoint|Microsoft Visio|Reading Comprehension|Science|Speaking|Writing
1001,Laboratory Technician,20,8,8,12,40.0,Active Learning|Active Listening|Billing software|Critical Thinking|Database software|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Microsoft Word|Science|Writing,Commercial plate reader software|Data entry software|Google Docs|MEDITECH software|Monitoring|Reading Comprehension|SAP software|Speaking
1002,Laboratory Technician,20,10,10,10,50.0,Active Learning|Billing software|Critical Thinking|Database software|Google Docs|Microsoft Excel|Microsoft Office software|Reading Comprehension|SAP software|Science,Active Listening|Commercial plate reader software|Data entry software|MEDITECH software|Microsoft Outlook|Microsoft PowerPoint|Microsoft Word|Monitoring|Speaking|Writing
1003,Sales Executive,19,9,9,10,47.37,Adobe Photoshop|Apple macOS|Critical Thinking|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Salesforce software|Speaking,Active Learning|Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Autodesk AutoCAD|Microsoft Excel|Writing
1004,Research Scientist,22,10,10,12,45.45,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Hadoop|C|GitHub|Go|Learning Strategies|Mathematics|Monitoring|Science|Speaking,Ansible software|Apache Kafka|Apache Spark|Bash|C++|Critical Thinking|Docker|Git|Reading Comprehension|Writing
1005,Manufacturing Director,20,12,12,8,60.0,Active Listening|Adobe Acrobat|Adobe Photoshop|Apache Hadoop|Critical Thinking|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension,Active Learning|Adobe Creative Cloud software|Amazon Web Services AWS software|Apple macOS|Atlassian Confluence|Atlassian JIRA|Autodesk AutoCAD|Learning Strategies|Microsoft Excel|Monitoring|Speaking|Writing
1006,Research Scientist,22,9,9,13,40.91,Active Learning|Amazon Web Services AWS software|Ansible software|Apache Hadoop|Apache Kafka|Apache Spark|Bash|C|C++|Git|GitHub|Mathematics|Reading Comprehension,Active Listening|Critical Thinking|Docker|Go|Learning Strategies|Monitoring|Science|Speaking|Writing
1007,Manufacturing Director,20,10,10,10,50.0,Adobe Acrobat|Adobe Creative Cloud software|Adobe Photoshop|Apple macOS|Atlassian Confluence|Autodesk AutoCAD|Learning Strategies|Microsoft PowerPoint|Reading Comprehension|Speaking,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Hadoop|Atlassian JIRA|Critical Thinking|Microsoft Excel|Microsoft Office software|Monitoring|Writing
1009,Manufacturing Director,20,9,9,11,45.0,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Amazon Web Services AWS software|Atlassian Confluence|Atlassian JIRA|Autodesk AutoCAD|Learning Strategies|Microsoft Office software|Microsoft PowerPoint|Writing,Active Listening|Adobe Photoshop|Apache Hadoop|Apple macOS|Critical Thinking|Microsoft Excel|Monitoring|Reading Comprehension|Speaking
1010,Laboratory Technician,20,9,9,11,45.0,Active Learning|Active Listening|Commercial plate reader software|Critical Thinking|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Microsoft Word|Writing,Billing software|Data entry software|Database software|Google Docs|Monitoring|Reading Comprehension|SAP software|Science|Speaking
